species,mirna,term_ID,term_description,observed_gene_count,background_gene_count,strength,signal,false_discovery_rate,matching_proteins_id_network,matching_proteins_labels_network,dataset,category_of_interest,enrichment_method,protein_db,taxon_id,assembly_name,stringdb_id
Aedes albopictus,aal-mir-970-3p,GO:0044237,Cellular metabolic process,22,4264,0.39,0.31,0.0229,"7160.A0A023ED66,7160.A0A023ELR5,7160.A0A023EMD8,7160.A0A182G2L9,7160.A0A182G3H6,7160.A0A182G5B9,7160.A0A182G5Y8,7160.A0A182G7D1,7160.A0A182GFQ8,7160.A0A182GGI8,7160.A0A182GHU5,7160.A0A182GMS9,7160.A0A182GQF1,7160.A0A182GUV3,7160.A0A182GZ11,7160.A0A182GZU3,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H7N7,7160.A0A182H9E9,7160.A0A182HC90,7160.A0A182HCZ6","RP20_CCG004030,RP20_CCG013775,RP20_CCG004523,RP20_CCG001505,RP20_CCG002131,RP20_CCG003299,RP20_CCG003693,RP20_CCG004560,RP20_CCG009132,RP20_CCG009526,RP20_CCG010182,RP20_CCG012629,RP20_CCG013914,RP20_CCG016160,RP20_CCG018421,RP20_CCG018905,RP20_CCG021138,RP20_CCG028366,RP20_CCG023524,RP20_CCG024637,RP20_CCG026429,RP20_CCG026888",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-970-3p,GO:0005737,Cytoplasm,25,5617,0.32,0.32,0.0066,"7160.A0A023ED66,7160.A0A023EGI9,7160.A0A023ELR5,7160.A0A023EMD8,7160.A0A182G4H0,7160.A0A182G5B9,7160.A0A182G5Y8,7160.A0A182GDI3,7160.A0A182GFC6,7160.A0A182GFQ8,7160.A0A182GGI8,7160.A0A182GHU5,7160.A0A182GME3,7160.A0A182GMS9,7160.A0A182GQF1,7160.A0A182GTN5,7160.A0A182GZ11,7160.A0A182GZU3,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H556,7160.A0A182H7N7,7160.A0A182H7Y9,7160.A0A182H9E9,7160.A0A182HC90","RP20_CCG004030,RP20_CCG001782,RP20_CCG013775,RP20_CCG004523,RP20_CCG002728,RP20_CCG003299,RP20_CCG003693,RP20_CCG008046,RP20_CCG008947,RP20_CCG009132,RP20_CCG009526,RP20_CCG010182,RP20_CCG012460,RP20_CCG012629,RP20_CCG013914,RP20_CCG015582,RP20_CCG018421,RP20_CCG018905,RP20_CCG021138,RP20_CCG028366,RP20_CCG021911,RP20_CCG023524,RP20_CCG023696,RP20_CCG024637,RP20_CCG026429",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-970-3p,GO:0005622,Intracellular anatomical structure,30,8647,0.22,0.25,0.0163,"7160.A0A023ED66,7160.A0A023EGI9,7160.A0A023ELR5,7160.A0A023EMD8,7160.A0A182G3H6,7160.A0A182G4H0,7160.A0A182G5B9,7160.A0A182G5Y8,7160.A0A182G7D1,7160.A0A182GDI3,7160.A0A182GFC6,7160.A0A182GFQ8,7160.A0A182GGI8,7160.A0A182GHU5,7160.A0A182GME3,7160.A0A182GMS9,7160.A0A182GQF1,7160.A0A182GTN5,7160.A0A182GUV3,7160.A0A182GZ11,7160.A0A182GZU3,7160.A0A182H331,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H556,7160.A0A182H7N7,7160.A0A182H7Y9,7160.A0A182H9E9,7160.A0A182HC90,7160.A0A182HCZ6","RP20_CCG004030,RP20_CCG001782,RP20_CCG013775,RP20_CCG004523,RP20_CCG002131,RP20_CCG002728,RP20_CCG003299,RP20_CCG003693,RP20_CCG004560,RP20_CCG008046,RP20_CCG008947,RP20_CCG009132,RP20_CCG009526,RP20_CCG010182,RP20_CCG012460,RP20_CCG012629,RP20_CCG013914,RP20_CCG015582,RP20_CCG016160,RP20_CCG018421,RP20_CCG018905,RP20_CCG020695,RP20_CCG021138,RP20_CCG028366,RP20_CCG021911,RP20_CCG023524,RP20_CCG023696,RP20_CCG024637,RP20_CCG026429,RP20_CCG026888",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-970-3p,GO:0032991,Protein-containing complex,16,2867,0.42,0.31,0.0316,"7160.A0A023ED66,7160.A0A023EMD8,7160.A0A182G3H6,7160.A0A182G5B9,7160.A0A182G7D1,7160.A0A182GFC6,7160.A0A182GGI8,7160.A0A182GUV3,7160.A0A182GZ11,7160.A0A182GZU3,7160.A0A182H331,7160.A0A182H556,7160.A0A182H7N7,7160.A0A182H7Y9,7160.A0A182HC90,7160.A0A182HCZ6","RP20_CCG004030,RP20_CCG004523,RP20_CCG002131,RP20_CCG003299,RP20_CCG004560,RP20_CCG008947,RP20_CCG009526,RP20_CCG016160,RP20_CCG018421,RP20_CCG018905,RP20_CCG020695,RP20_CCG021911,RP20_CCG023524,RP20_CCG023696,RP20_CCG026429,RP20_CCG026888",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-970-3p,GOCC:0005622,Intracellular,30,8504,0.22,0.24,0.0304,"7160.A0A023ED66,7160.A0A023EGI9,7160.A0A023EMD8,7160.A0A182G3H6,7160.A0A182G5B9,7160.A0A182G5Y8,7160.A0A182G7D1,7160.A0A182GDI3,7160.A0A182GFC6,7160.A0A182GFQ8,7160.A0A182GGI8,7160.A0A182GHU5,7160.A0A182GME3,7160.A0A182GMS9,7160.A0A182GQF1,7160.A0A182GTN5,7160.A0A182GUV3,7160.A0A182GZ11,7160.A0A182GZU3,7160.A0A182H331,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H4L0,7160.A0A182H556,7160.A0A182H7A4,7160.A0A182H7N7,7160.A0A182H9E9,7160.A0A182HC90,7160.A0A182HCZ6,7160.A0A182HDG4","RP20_CCG004030,RP20_CCG001782,RP20_CCG004523,RP20_CCG002131,RP20_CCG003299,RP20_CCG003693,RP20_CCG004560,RP20_CCG008046,RP20_CCG008947,RP20_CCG009132,RP20_CCG009526,RP20_CCG010182,RP20_CCG012460,RP20_CCG012629,RP20_CCG013914,RP20_CCG015582,RP20_CCG016160,RP20_CCG018421,RP20_CCG018905,RP20_CCG020695,RP20_CCG021138,RP20_CCG028366,RP20_CCG021586,RP20_CCG021911,RP20_CCG023271,RP20_CCG023524,RP20_CCG024637,RP20_CCG026429,RP20_CCG026888,RP20_CCG027185",Subcellular Location,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-976-5p,GO:0044237,Cellular metabolic process,24,4264,0.37,0.3,0.0274,"7160.A0A023EFR1,7160.A0A182G3B0,7160.A0A182G3H6,7160.A0A182G5Y8,7160.A0A182G7D1,7160.A0A182GCG5,7160.A0A182GEP3,7160.A0A182GG74,7160.A0A182GH02,7160.A0A182GHS1,7160.A0A182GJV0,7160.A0A182GK33,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182GU86,7160.A0A182GXI3,7160.A0A182H0R8,7160.A0A182H2N1,7160.A0A182H4D2,7160.A0A182H888,7160.A0A182H8T1,7160.A0A182H9P7,7160.A0A182HD62,7160.A0A182HEE1","RP20_CCG002846,RP20_CCG002018,RP20_CCG002131,RP20_CCG003693,RP20_CCG004560,RP20_CCG007490,RP20_CCG008617,RP20_CCG009367,RP20_CCG009737,RP20_CCG010133,RP20_CCG011190,RP20_CCG011302,RP20_CCG012629,RP20_CCG013225,Mocs2,RP20_CCG017609,RP20_CCG019400,RP20_CCG020474,RP20_CCG028366,RP20_CCG023880,RP20_CCG024251,RP20_CCG024828,RP20_CCG027011,RP20_CCG027820",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-976-5p,GO:0009987,Cellular process,35,9172,0.2,0.23,0.0385,"7160.A0A023EFR1,7160.A0A023ENW3,7160.A0A182G1S3,7160.A0A182G3B0,7160.A0A182G3H6,7160.A0A182G593,7160.A0A182G5Y8,7160.A0A182G737,7160.A0A182G7D1,7160.A0A182G7D3,7160.A0A182GCG5,7160.A0A182GEP3,7160.A0A182GG74,7160.A0A182GH02,7160.A0A182GHS1,7160.A0A182GJ46,7160.A0A182GJV0,7160.A0A182GK33,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182GU86,7160.A0A182GVG6,7160.A0A182GXI3,7160.A0A182H0R8,7160.A0A182H2N1,7160.A0A182H4D2,7160.A0A182H556,7160.A0A182H888,7160.A0A182H8T1,7160.A0A182H9P7,7160.A0A182H9T5,7160.A0A182HBV6,7160.A0A182HC76,7160.A0A182HD62,7160.A0A182HEE1","RP20_CCG002846,RP20_CCG014587,RP20_CCG000949,RP20_CCG002018,RP20_CCG002131,RP20_CCG003235,RP20_CCG003693,RP20_CCG004387,RP20_CCG004560,RP20_CCG004562,RP20_CCG007490,RP20_CCG008617,RP20_CCG009367,RP20_CCG009737,RP20_CCG010133,RP20_CCG007727,RP20_CCG011190,RP20_CCG011302,RP20_CCG012629,RP20_CCG013225,Mocs2,RP20_CCG016454,RP20_CCG017609,RP20_CCG019400,RP20_CCG020474,RP20_CCG028366,RP20_CCG021911,RP20_CCG023880,RP20_CCG024251,RP20_CCG024828,RP20_CCG024898,RP20_CCG026170,RP20_CCG026400,RP20_CCG027011,RP20_CCG027820",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-976-5p,GO:0005622,Intracellular anatomical structure,35,8647,0.23,0.3,0.0025,"7160.A0A023EFR1,7160.A0A182G3B0,7160.A0A182G3H6,7160.A0A182G593,7160.A0A182G5Y8,7160.A0A182G737,7160.A0A182G7D1,7160.A0A182G7D3,7160.A0A182GCG5,7160.A0A182GEP3,7160.A0A182GEV3,7160.A0A182GG74,7160.A0A182GH02,7160.A0A182GHS1,7160.A0A182GIF8,7160.A0A182GJ46,7160.A0A182GJV0,7160.A0A182GK33,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182GU86,7160.A0A182GVG6,7160.A0A182GXI3,7160.A0A182H0R8,7160.A0A182H2N1,7160.A0A182H4D2,7160.A0A182H556,7160.A0A182H888,7160.A0A182H8T1,7160.A0A182H9P7,7160.A0A182HBV6,7160.A0A182HC76,7160.A0A182HD62,7160.A0A182HEE1,7160.A0A182HEJ7","RP20_CCG002846,RP20_CCG002018,RP20_CCG002131,RP20_CCG003235,RP20_CCG003693,RP20_CCG004387,RP20_CCG004560,RP20_CCG004562,RP20_CCG007490,RP20_CCG008617,RP20_CCG008705,RP20_CCG009367,RP20_CCG009737,RP20_CCG010133,RP20_CCG010457,RP20_CCG007727,RP20_CCG011190,RP20_CCG011302,RP20_CCG012629,RP20_CCG013225,Mocs2,RP20_CCG016454,RP20_CCG017609,RP20_CCG019400,RP20_CCG020474,RP20_CCG028366,RP20_CCG021911,RP20_CCG023880,RP20_CCG024251,RP20_CCG024828,RP20_CCG026170,RP20_CCG026400,RP20_CCG027011,RP20_CCG027820,RP20_CCG027949",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-976-5p,GO:0005737,Cytoplasm,28,5617,0.32,0.34,0.0025,"7160.A0A182G3B0,7160.A0A182G593,7160.A0A182G5Y8,7160.A0A182GCG5,7160.A0A182GEP3,7160.A0A182GEV3,7160.A0A182GG74,7160.A0A182GH02,7160.A0A182GHS1,7160.A0A182GIF8,7160.A0A182GJ46,7160.A0A182GJV0,7160.A0A182GK33,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182GU86,7160.A0A182GVG6,7160.A0A182H0R8,7160.A0A182H2N1,7160.A0A182H4D2,7160.A0A182H556,7160.A0A182H888,7160.A0A182H9P7,7160.A0A182HBV6,7160.A0A182HC76,7160.A0A182HD62,7160.A0A182HEE1,7160.A0A182HEJ7","RP20_CCG002018,RP20_CCG003235,RP20_CCG003693,RP20_CCG007490,RP20_CCG008617,RP20_CCG008705,RP20_CCG009367,RP20_CCG009737,RP20_CCG010133,RP20_CCG010457,RP20_CCG007727,RP20_CCG011190,RP20_CCG011302,RP20_CCG012629,RP20_CCG013225,Mocs2,RP20_CCG016454,RP20_CCG019400,RP20_CCG020474,RP20_CCG028366,RP20_CCG021911,RP20_CCG023880,RP20_CCG024828,RP20_CCG026170,RP20_CCG026400,RP20_CCG027011,RP20_CCG027820,RP20_CCG027949",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-976-5p,GO:0019008,Molybdopterin synthase complex,2,3,2.44,0.69,0.0151,"7160.A0A182GU86,7160.A0A182HD62","Mocs2,RP20_CCG027011",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-976-5p,GO:0032991,Protein-containing complex,18,2867,0.42,0.34,0.0151,"7160.A0A023EFR1,7160.A0A182G3H6,7160.A0A182G593,7160.A0A182G7D1,7160.A0A182GHS1,7160.A0A182GJ46,7160.A0A182GU86,7160.A0A182GXI3,7160.A0A182H0R8,7160.A0A182H2N1,7160.A0A182H556,7160.A0A182H8T1,7160.A0A182H9P7,7160.A0A182H9T5,7160.A0A182HBV6,7160.A0A182HD62,7160.A0A182HEE1,7160.A0A182HEJ7","RP20_CCG002846,RP20_CCG002131,RP20_CCG003235,RP20_CCG004560,RP20_CCG010133,RP20_CCG007727,Mocs2,RP20_CCG017609,RP20_CCG019400,RP20_CCG020474,RP20_CCG021911,RP20_CCG024251,RP20_CCG024828,RP20_CCG024898,RP20_CCG026170,RP20_CCG027011,RP20_CCG027820,RP20_CCG027949",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-976-5p,GO:0110165,Cellular anatomical entity,40,13253,0.1,0.21,0.025,"7160.A0A023EFR1,7160.A0A023EMK8,7160.A0A023ENW3,7160.A0A182G1S3,7160.A0A182G3B0,7160.A0A182G3H6,7160.A0A182G593,7160.A0A182G5Y8,7160.A0A182G737,7160.A0A182G7D1,7160.A0A182G7D3,7160.A0A182GCG5,7160.A0A182GEP3,7160.A0A182GEV3,7160.A0A182GG74,7160.A0A182GH02,7160.A0A182GHS1,7160.A0A182GIF8,7160.A0A182GJ46,7160.A0A182GJV0,7160.A0A182GK33,7160.A0A182GMS9,7160.A0A182GP17,7160.A0A182GU86,7160.A0A182GVG6,7160.A0A182GXI3,7160.A0A182H0R8,7160.A0A182H2N1,7160.A0A182H4D2,7160.A0A182H556,7160.A0A182H888,7160.A0A182H8T1,7160.A0A182H9P7,7160.A0A182H9T5,7160.A0A182HBV6,7160.A0A182HC76,7160.A0A182HD62,7160.A0A182HEE1,7160.A0A182HEJ7,7160.H9A9Y0","RP20_CCG002846,RP20_CCG028395,RP20_CCG014587,RP20_CCG000949,RP20_CCG002018,RP20_CCG002131,RP20_CCG003235,RP20_CCG003693,RP20_CCG004387,RP20_CCG004560,RP20_CCG004562,RP20_CCG007490,RP20_CCG008617,RP20_CCG008705,RP20_CCG009367,RP20_CCG009737,RP20_CCG010133,RP20_CCG010457,RP20_CCG007727,RP20_CCG011190,RP20_CCG011302,RP20_CCG012629,RP20_CCG013225,Mocs2,RP20_CCG016454,RP20_CCG017609,RP20_CCG019400,RP20_CCG020474,RP20_CCG028366,RP20_CCG021911,RP20_CCG023880,RP20_CCG024251,RP20_CCG024828,RP20_CCG024898,RP20_CCG026170,RP20_CCG026400,RP20_CCG027011,RP20_CCG027820,RP20_CCG027949,RP20_CCG014341",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-976-5p,GO:0044666,MLL3/4 complex,2,8,2.02,0.51,0.0436,"7160.A0A182GXI3,7160.A0A182H8T1","RP20_CCG017609,RP20_CCG024251",GO Cellular Component,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-976-5p,GOCC:0005622,Intracellular,34,8504,0.22,0.27,0.0122,"7160.A0A023EFR1,7160.A0A182G1S3,7160.A0A182G3B0,7160.A0A182G3H6,7160.A0A182G593,7160.A0A182G5Y8,7160.A0A182G737,7160.A0A182G7D1,7160.A0A182G7D3,7160.A0A182GCG5,7160.A0A182GEP3,7160.A0A182GEV3,7160.A0A182GH02,7160.A0A182GHS1,7160.A0A182GIF8,7160.A0A182GJ46,7160.A0A182GJV0,7160.A0A182GK33,7160.A0A182GMS9,7160.A0A182GU86,7160.A0A182GVG6,7160.A0A182GXI3,7160.A0A182H0R8,7160.A0A182H2N1,7160.A0A182H4D2,7160.A0A182H556,7160.A0A182H888,7160.A0A182H8T1,7160.A0A182H9P7,7160.A0A182HBV6,7160.A0A182HC76,7160.A0A182HD62,7160.A0A182HEE1,7160.A0A182HEJ7","RP20_CCG002846,RP20_CCG000949,RP20_CCG002018,RP20_CCG002131,RP20_CCG003235,RP20_CCG003693,RP20_CCG004387,RP20_CCG004560,RP20_CCG004562,RP20_CCG007490,RP20_CCG008617,RP20_CCG008705,RP20_CCG009737,RP20_CCG010133,RP20_CCG010457,RP20_CCG007727,RP20_CCG011190,RP20_CCG011302,RP20_CCG012629,Mocs2,RP20_CCG016454,RP20_CCG017609,RP20_CCG019400,RP20_CCG020474,RP20_CCG028366,RP20_CCG021911,RP20_CCG023880,RP20_CCG024251,RP20_CCG024828,RP20_CCG026170,RP20_CCG026400,RP20_CCG027011,RP20_CCG027820,RP20_CCG027949",Subcellular Location,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-993-3p,IPR011009,Protein kinase-like domain superfamily,6,279,1.11,0.53,0.0287,"7160.A0A182G2C1,7160.A0A182G7S2,7160.A0A182GCG5,7160.A0A182GI06,7160.A0A182H3T2,7160.A0A182HE32","RP20_CCG001321,RP20_CCG004782,RP20_CCG007490,RP20_CCG010259,RP20_CCG021138,RP20_CCG027634",InterPro,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-998,KW-0067,ATP-binding,6,385,0.83,0.42,0.037,"7160.A0A182G4J4,7160.A0A182GRQ5,7160.A0A182GV15,7160.A0A182H3T2,7160.A0A182HBP1,7160.A0A182HDC1","RP20_CCG002759,RP20_CCG014561,RP20_CCG016238,RP20_CCG021138,RP20_CCG026052,RP20_CCG027115",UniProt Keywords,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-998,KW-0547,Nucleotide-binding,7,503,0.78,0.4,0.037,"7160.A0A182G4J4,7160.A0A182GRQ5,7160.A0A182GUP1,7160.A0A182GV15,7160.A0A182H3T2,7160.A0A182HBP1,7160.A0A182HDC1","RP20_CCG002759,RP20_CCG014561,RP20_CCG009340,RP20_CCG016238,RP20_CCG021138,RP20_CCG026052,RP20_CCG027115",UniProt Keywords,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-1767,GO:0036211,Protein modification process,18,1258,0.64,0.63,0.00028,"7160.A0A023EBK1,7160.A0A023EQE1,7160.A0A023EUH3,7160.A0A182G5U1,7160.A0A182G5Y8,7160.A0A182G819,7160.A0A182GCX7,7160.A0A182GNN5,7160.A0A182GP12,7160.A0A182GS49,7160.A0A182GXI3,7160.A0A182GYV1,7160.A0A182GZU3,7160.A0A182H0X1,7160.A0A182H197,7160.A0A182H2E5,7160.A0A182H3T2,7160.A0A182H8T1","RP20_CCG011160,RP20_CCG020920,RP20_CCG005253,RP20_CCG003603,RP20_CCG003693,RP20_CCG004947,RP20_CCG007750,RP20_CCG013028,RP20_CCG013219,RP20_CCG014779,RP20_CCG017609,RP20_CCG018341,RP20_CCG018905,RP20_CCG019480,RP20_CCG019709,RP20_CCG020346,RP20_CCG021138,RP20_CCG024251",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-1767,GO:0008152,Metabolic process,37,5656,0.3,0.39,0.00042,"7160.A0A023EBK1,7160.A0A023EF38,7160.A0A023EQE1,7160.A0A023EUH3,7160.A0A182G171,7160.A0A182G1H7,7160.A0A182G1S8,7160.A0A182G408,7160.A0A182G5B9,7160.A0A182G5U1,7160.A0A182G5Y8,7160.A0A182G7D1,7160.A0A182G819,7160.A0A182G9W3,7160.A0A182GCX7,7160.A0A182GCZ5,7160.A0A182GLI1,7160.A0A182GMS9,7160.A0A182GNN5,7160.A0A182GP12,7160.A0A182GQQ2,7160.A0A182GS49,7160.A0A182GUI2,7160.A0A182GXI3,7160.A0A182GYV1,7160.A0A182GZU3,7160.A0A182H0X1,7160.A0A182H197,7160.A0A182H2E5,7160.A0A182H2N2,7160.A0A182H338,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H8T1,7160.A0A182H9C6,7160.A0A182HBD0,7160.A0A182HDC1","RP20_CCG011160,RP20_CCG020775,RP20_CCG020920,RP20_CCG005253,RP20_CCG000489,RP20_CCG000710,RP20_CCG000954,RP20_CCG002459,RP20_CCG003299,RP20_CCG003603,RP20_CCG003693,RP20_CCG004560,RP20_CCG004947,RP20_CCG005999,RP20_CCG007750,RP20_CCG007772,RP20_CCG012000,RP20_CCG012629,RP20_CCG013028,RP20_CCG013219,RP20_CCG014062,RP20_CCG014779,RP20_CCG015997,RP20_CCG017609,RP20_CCG018341,RP20_CCG018905,RP20_CCG019480,RP20_CCG019709,RP20_CCG020346,RP20_CCG020475,RP20_CCG020703,RP20_CCG021138,RP20_CCG028366,RP20_CCG024251,RP20_CCG024597,RP20_CCG025859,RP20_CCG027115",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-1767,GO:0043170,Macromolecule metabolic process,30,3730,0.39,0.45,0.00042,"7160.A0A023EBK1,7160.A0A023EF38,7160.A0A023EQE1,7160.A0A023EUH3,7160.A0A182G171,7160.A0A182G1H7,7160.A0A182G1S8,7160.A0A182G408,7160.A0A182G5B9,7160.A0A182G5U1,7160.A0A182G5Y8,7160.A0A182G7D1,7160.A0A182G819,7160.A0A182GCX7,7160.A0A182GNN5,7160.A0A182GP12,7160.A0A182GS49,7160.A0A182GXI3,7160.A0A182GYV1,7160.A0A182GZU3,7160.A0A182H0X1,7160.A0A182H197,7160.A0A182H2E5,7160.A0A182H338,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H8T1,7160.A0A182H9C6,7160.A0A182HBD0,7160.A0A182HDC1","RP20_CCG011160,RP20_CCG020775,RP20_CCG020920,RP20_CCG005253,RP20_CCG000489,RP20_CCG000710,RP20_CCG000954,RP20_CCG002459,RP20_CCG003299,RP20_CCG003603,RP20_CCG003693,RP20_CCG004560,RP20_CCG004947,RP20_CCG007750,RP20_CCG013028,RP20_CCG013219,RP20_CCG014779,RP20_CCG017609,RP20_CCG018341,RP20_CCG018905,RP20_CCG019480,RP20_CCG019709,RP20_CCG020346,RP20_CCG020703,RP20_CCG021138,RP20_CCG028366,RP20_CCG024251,RP20_CCG024597,RP20_CCG025859,RP20_CCG027115",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-1767,GO:0009987,Cellular process,47,9172,0.2,0.32,0.00069,"7160.A0A023EBK1,7160.A0A023EEP5,7160.A0A023EF38,7160.A0A023EFH1,7160.A0A023EKQ3,7160.A0A023EQE1,7160.A0A023ERH1,7160.A0A023EUH3,7160.A0A023EXF7,7160.A0A182G171,7160.A0A182G1S8,7160.A0A182G408,7160.A0A182G4S8,7160.A0A182G5B9,7160.A0A182G5U1,7160.A0A182G5Y8,7160.A0A182G6N6,7160.A0A182G7D1,7160.A0A182G9W3,7160.A0A182GBE1,7160.A0A182GCX7,7160.A0A182GCZ5,7160.A0A182GDI3,7160.A0A182GEE1,7160.A0A182GMS9,7160.A0A182GNN5,7160.A0A182GQQ2,7160.A0A182GS49,7160.A0A182GTN5,7160.A0A182GUI2,7160.A0A182GV56,7160.A0A182GXI3,7160.A0A182GYV1,7160.A0A182GZU3,7160.A0A182H0X1,7160.A0A182H197,7160.A0A182H2E5,7160.A0A182H2N2,7160.A0A182H338,7160.A0A182H3P7,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H556,7160.A0A182H8T1,7160.A0A182H9C6,7160.A0A182HBD0,7160.A0A182HDC1","RP20_CCG011160,RP20_CCG002534,RP20_CCG020775,RP20_CCG013111,RP20_CCG002033,RP20_CCG020920,RP20_CCG014088,RP20_CCG005253,RP20_CCG022326,RP20_CCG000489,RP20_CCG000954,RP20_CCG002459,RP20_CCG002937,RP20_CCG003299,RP20_CCG003603,RP20_CCG003693,RP20_CCG004132,RP20_CCG004560,RP20_CCG005999,RP20_CCG006898,RP20_CCG007750,RP20_CCG007772,RP20_CCG008046,RP20_CCG008473,RP20_CCG012629,RP20_CCG013028,RP20_CCG014062,RP20_CCG014779,RP20_CCG015582,RP20_CCG015997,RP20_CCG016307,RP20_CCG017609,RP20_CCG018341,RP20_CCG018905,RP20_CCG019480,RP20_CCG019709,RP20_CCG020346,RP20_CCG020475,RP20_CCG020703,RP20_CCG021043,RP20_CCG021138,RP20_CCG028366,RP20_CCG021911,RP20_CCG024251,RP20_CCG024597,RP20_CCG025859,RP20_CCG027115",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
Aedes albopictus,aal-mir-1767,GO:0006807,Nitrogen compound metabolic process,31,4334,0.34,0.4,0.0011,"7160.A0A023EBK1,7160.A0A023EF38,7160.A0A023EQE1,7160.A0A023EUH3,7160.A0A182G171,7160.A0A182G1H7,7160.A0A182G1S8,7160.A0A182G408,7160.A0A182G5B9,7160.A0A182G5U1,7160.A0A182G5Y8,7160.A0A182G7D1,7160.A0A182G819,7160.A0A182GCX7,7160.A0A182GMS9,7160.A0A182GNN5,7160.A0A182GP12,7160.A0A182GS49,7160.A0A182GUI2,7160.A0A182GXI3,7160.A0A182GYV1,7160.A0A182GZU3,7160.A0A182H0X1,7160.A0A182H197,7160.A0A182H2E5,7160.A0A182H338,7160.A0A182H3T2,7160.A0A182H4D2,7160.A0A182H8T1,7160.A0A182HBD0,7160.A0A182HDC1","RP20_CCG011160,RP20_CCG020775,RP20_CCG020920,RP20_CCG005253,RP20_CCG000489,RP20_CCG000710,RP20_CCG000954,RP20_CCG002459,RP20_CCG003299,RP20_CCG003603,RP20_CCG003693,RP20_CCG004560,RP20_CCG004947,RP20_CCG007750,RP20_CCG012629,RP20_CCG013028,RP20_CCG013219,RP20_CCG014779,RP20_CCG015997,RP20_CCG017609,RP20_CCG018341,RP20_CCG018905,RP20_CCG019480,RP20_CCG019709,RP20_CCG020346,RP20_CCG020703,RP20_CCG021138,RP20_CCG028366,RP20_CCG024251,RP20_CCG025859,RP20_CCG027115",GO Biological Process,NA,stringdb,STRINGv12.0,7160,asian tiger mosquito,STRING.7160.Aedes
