#node	identifier	domain_summary_url	annotation	other_names_and_aliases	kegg_id
RP20_CCG017609	7160.A0A182GXI3	Histone-lysine N-methyltransferase.	https://smart.embl.de/smart/DDvec.cgi?smart=5650:PHD(264|310)+PHD(322|368)+PHD(369|416)+PHD(453|510)+PHD(663|712)+PHD(713|759)+PHD(790|841)+HMG(1563|1637)+PHD(5198|5244)+FYRN(5298|5341)+FYRC(5347|5434)+SET(5510|5632)+PostSET(5634|5650)+	A0A182GXI3,A0A182GXI3_AEDAL,Histone-lysine N-methyltransferase,RP20_CCG017609	
RP20_CCG017612	7160.A0A182GXI4	Plug_translocon domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=102:Pfam_Plug_translocon(1|27)+	A0A182GXI4,A0A182GXI4_AEDAL,Plug_translocon domain-containing protein,RP20_CCG017612	
RP20_CCG017656	7160.A0A182GXK9	FAM193_C domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1148:Pfam_FAM193_C(907|963)+	109412588,A0A182GXK9,A0A182GXK9_AEDAL,FAM193_C domain-containing protein,RP20_CCG017656,Uncharacterized protein LOC109412588 isoform X1,XP_029715987,aalb:109412588	aalb:109412588
RP20_CCG017904	7160.A0A182GY18	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=286:G_patch(136|182)+DSRM(213|281)+	115253498,A0A182GY18,A0A182GY18_AEDAL,Probable serine/threonine-protein kinase clkA,RP20_CCG017904,Uncharacterized protein,XP_029736454,aalb:115253498	aalb:115253498
RP20_CCG017917	7160.A0A182GY22	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=978:WD40(558|598)+WD40(653|691)+WD40(694|733)+WD40(735|777)+WD40(785|827)+WD40(830|871)+	109432365,A0A182GY22,A0A182GY22_AEDAL,RP20_CCG017917,Uncharacterized protein,Uncharacterized protein LOC109432365 isoform X1,WD repeat-containing protein 44,XP_029708366,aalb:109432365	aalb:109432365
RP20_CCG017953	7160.A0A182GY39	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=437:zf-AD(80|152)+ZnF_C2H2(272|293)+ZnF_C2H2(299|326)+ZnF_C2H2(336|358)+	109406979,A0A182GY39,A0A182GY39_AEDAL,RP20_CCG017953,Uncharacterized protein,XP_019535546,Zinc finger protein 773-like,aalb:109406979	aalb:109406979
RP20_CCG017991	7160.A0A182GY58	FAS1 domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=142:FAS1(10|106)+TRANS(118|140)+	A0A182GY58,A0A182GY58_AEDAL,FAS1 domain-containing protein,RP20_CCG017991	
RP20_CCG018204	7160.A0A182GYJ6	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=223:RRM(41|106)+ZnF_C2HC(123|139)+TRANS(182|204)+	109401541,A0A182GYJ6,A0A182GYJ6_AEDAL,RNA-binding protein 4,RNA-binding protein lark-like,RP20_CCG018204,Uncharacterized protein,XP_029724477,aalb:109401541	aalb:109401541
RP20_CCG018227	7160.A0A182GYL1	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=207:Pfam_ATP-synt_S1(60|205)+	109415419,A0A182GYL1,A0A182GYL1_AEDAL,RP20_CCG018227,Uncharacterized protein,Uncharacterized protein LOC109415419,XP_029729682,aalb:109415419	aalb:109415419
RP20_CCG018278	7160.A0A182GYP6	BTB domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=703:BTB(55|152)+BACK(157|268)+Kelch(415|465)+Kelch(466|517)+Kelch(518|565)+Kelch(566|618)+Kelch(619|669)+	115271020,A0A182GYP6,A0A182GYP6_AEDAL,BTB domain-containing protein,Kelch-like protein 9/13,LOW QUALITY PROTEIN: kelch-like protein 22,RP20_CCG018278,XP_029736296,aalb:115271020	aalb:115271020
RP20_CCG018285	7160.A0A182GYQ3	MFS domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=523:Pfam_MFS_1(49|490)+TRANS(503|522)+	A0A182GYQ3,A0A182GYQ3_AEDAL,MFS domain-containing protein,RP20_CCG018285	
RP20_CCG018290	7160.A0A182GYQ8	Malic enzyme.	https://smart.embl.de/smart/DDvec.cgi?smart=624:malic(125|306)+Malic_M(316|569)+	1.1.1.40,109424811,A0A182GYQ8,A0A182GYQ8_AEDAL,EC 1.1.1.40,Malic enzyme,NADP-dependent malic enzyme isoform X2,RP20_CCG018290,XM_019688469.1,XM_019699998.1,XP_019544014.1,XP_019555543,XP_019555543.1,aalb:109424811	aalb:109424811
RP20_CCG018391	7160.A0A182GYY8	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=114:	A0A182GYY8,A0A182GYY8_AEDAL,RP20_CCG018391,Uncharacterized protein	
RP20_CCG018418	7160.A0A182GZ08	PlsC domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=560:TRANS(10|32)+TRANS(214|233)+TRANS(238|260)+TRANS(320|342)+PlsC(378|489)+	A0A182GZ08,A0A182GZ08_AEDAL,PlsC domain-containing protein,RP20_CCG018418	
RP20_CCG018421	7160.A0A182GZ11	BTB domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=509:BTB(67|167)+	115267813,A0A182GZ11,A0A182GZ11_AEDAL,BTB domain-containing protein,Protein germ cell-less-like,RP20_CCG018421,XP_029731053,aalb:115267813	aalb:115267813
RP20_CCG018455	7160.A0A182GZ34	STAS domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=687:Pfam_Sulfate_transp(118|523)+Pfam_STAS(574|687)+	109403172,A0A182GZ34,A0A182GZ34_AEDAL,RP20_CCG018455,STAS domain-containing protein,Solute carrier family 26 member 10-like,Solute carrier family 26, other,XP_029731531,aalb:109403172	aalb:109403172
RP20_CCG018493	7160.A0A182GZ59	MFS domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=187:Pfam_Sugar_tr(26|185)+	109622526,A0A182GZ59,A0A182GZ59_AEDAL,Facilitated trehalose transporter,Facilitated trehalose transporter Tret1-like,MFS domain-containing protein,RP20_CCG018493,XP_029716676,aalb:109622526	aalb:109622526
RP20_CCG018534	7160.A0A182GZ82	YchF-GTPase_C domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=127:Pfam_YchF-GTPase_C(33|116)+	A0A182GZ82,A0A182GZ82_AEDAL,RP20_CCG018534,YchF-GTPase_C domain-containing protein	
RP20_CCG018673	7160.A0A182GZG4	C2H2-type domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=403:zf-AD(28|102)+ZnF_C2H2(238|261)+ZnF_C2H2(295|318)+ZnF_C2H2(327|352)+	A0A182GZG4,A0A182GZG4_AEDAL,C2H2-type domain-containing protein,RP20_CCG018673	
RP20_CCG018728	7160.A0A182HE06	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=922:IG_FLMN(56|138)+IG_FLMN(139|230)+IG_FLMN(233|318)+IG_FLMN(322|413)+IG_FLMN(427|511)+IG_FLMN(515|606)+IG_FLMN(609|701)+IG_FLMN(704|794)+IG_FLMN(832|922)+	109400433,109400439,A0A182HE06,A0A182HE06_AEDAL,Filamin,LOW QUALITY PROTEIN: filamin-A,RP20_CCG018728,RP20_CCG027582,Uncharacterized protein,XM_019672944.2,XM_020077504.1,XP_019528489.1,XP_019933063.1,XP_029716432,aalb:109400433	aalb:109400433
RP20_CCG018789	7160.A0A182GZN0	WD_REPEATS_REGION domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=400:WD40(37|74)+WD40(81|121)+WD40(176|217)+WD40(328|367)+	109407993,A0A182GZN0,A0A182GZN0_AEDAL,RP20_CCG018789,WD repeat-containing protein 89,WD_REPEATS_REGION domain-containing protein,XP_029735119,aalb:109407993	aalb:109407993
RP20_CCG018905	7160.A0A182GZU3	RBR-type E3 ubiquitin transferase.	https://smart.embl.de/smart/DDvec.cgi?smart=416:RING(60|173)+ZnF_C2HC(177|193)+RING(221|261)+	2.3.2.31,A0A182GZU3,A0A182GZU3_AEDAL,RBR-type E3 ubiquitin transferase,RP20_CCG018905	
RP20_CCG018958	7160.A0A182GZY2	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=1032:	109431650,A0A182GZY2,A0A182GZY2_AEDAL,RP20_CCG018958,Uncharacterized protein,XP_019563431,aalb:109431650	aalb:109431650
RP20_CCG018968	7160.A0A182GZY6	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1246:Pfam_Reprolysin_5(2|165)+DISIN(200|277)+ACR(278|421)+TRANS(486|508)+	109423626,A0A182GZY6,A0A182GZY6_AEDAL,RP20_CCG018968,Uncharacterized protein,Uncharacterized protein LOC109423626 isoform X1,XP_029723323,aalb:109423626	aalb:109423626
RP20_CCG018973	7160.A0A182GZZ1	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=109:	A0A182GZZ1,A0A182GZZ1_AEDAL,RP20_CCG018973,Uncharacterized protein	
RP20_CCG018988	7160.A0A182H006	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=84:	A0A182H006,A0A182H006_AEDAL,RP20_CCG018988,Uncharacterized protein	
RP20_CCG019013	7160.A0A182H022	DAGKc domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=395:DAGKc(24|158)+	109409700,2.7.1.94,A0A182H022,A0A182H022_AEDAL,Acylglycerol kinase,Acylglycerol kinase, mitochondrial,DAGKc domain-containing protein,EC 2.7.1.94,RP20_CCG019013,XP_019538723,aalb:109409700	aalb:109409700
RP20_CCG019046	7160.A0A182H044	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=780:Pfam_Peptidase_S9_N(80|494)+Pfam_Peptidase_S9(552|777)+	109410194,3.4.21.26,A0A182H044,A0A182H044_AEDAL,EC 3.4.21.26,Prolyl endopeptidase,Prolyl oligopeptidase,RP20_CCG019046,Uncharacterized protein,XP_029715298,aalb:109410194	aalb:109410194
RP20_CCG019112	7160.A0A182H086	Malic enzyme.	https://smart.embl.de/smart/DDvec.cgi?smart=619:malic(120|301)+Malic_M(311|564)+	A0A182H086,A0A182H086_AEDAL,Malic enzyme,RP20_CCG019112	
RP20_CCG019204	7160.A0A182H0G0	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=54:	A0A182H0G0,A0A182H0G0_AEDAL,RP20_CCG019204,Uncharacterized protein	
RP20_CCG019292	7160.A0A182H0K9	PseudoU_synth_2 domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=300:Pfam_PseudoU_synth_2(60|226)+	109400501,A0A182H0K9,A0A182H0K9_AEDAL,PseudoU_synth_2 domain-containing protein,RP20_CCG019292,XM_019673017.1,XM_019691994.1,XP_019528561,XP_019528562.1,XP_019547539.1,aalb:109400501	aalb:109400501
RP20_CCG019399	7160.A0A182H0R7	USP domain-containing protein; Belongs to the peptidase C19 family.	https://smart.embl.de/smart/DDvec.cgi?smart=367:Pfam_UCH_1(24|334)+	109403455,3.4.19.12,A0A182H0R7,A0A182H0R7_AEDAL,EC 3.4.19.12,RP20_CCG019399,USP domain-containing protein,Ubiquitin carboxyl-terminal hydrolase 12/46,XM_019676286.1,XM_019709612.1,XP_019531831,XP_019531831.1,XP_019565157.1,aalb:109403455	aalb:109403455
RP20_CCG019454	7160.A0A182H0V3	RTTN_N domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=2114:Pfam_RTTN_N(19|119)+	109413065,A0A182H0V3,A0A182H0V3_AEDAL,RP20_CCG019454,RTTN_N domain-containing protein,Rotatin,XP_029713281,aalb:109413065	aalb:109413065
RP20_CCG019480	7160.A0A182H0X1	Protein kinase domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=617:S_TKc(15|265)+	109431002,2.7.11.1,A0A182H0X1,A0A182H0X1_AEDAL,EC 2.7.11.1,Protein kinase domain-containing protein,RP20_CCG019480,Serine/threonine-protein kinase 24/25/MST4,XP_029724880,aalb:109431002	aalb:109431002
RP20_CCG019499	7160.A0A182H0Y8	C2H2-type domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1188:ZnF_C2H2(164|187)+Pfam_AAA_11(543|654)+Pfam_AAA_11(657|735)+Pfam_AAA_12(742|950)+	109403351,3.6.4.13,A0A182H0Y8,A0A182H0Y8_AEDAL,C2H2-type domain-containing protein,EC 3.6.4.13,Helicase MOV-10,Helicase MOV-10-like,RP20_CCG019499,XP_029731597,aalb:109403351	aalb:109403351
RP20_CCG019543	7160.A0A182H100	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=272:ZnF_C2H2(88|112)+ZnF_C2H2(153|177)+	109402583,A0A182H100,A0A182H100_AEDAL,RP20_CCG019543,Uncharacterized protein,Uncharacterized protein LOC109402583,XP_019530822,aalb:109402583	aalb:109402583
RP20_CCG019551	7160.A0A182H108	Malectin domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=284:SIGNAL(1|24)+Pfam_Malectin(29|192)+TRANS(263|282)+	109416779,A0A182H108,A0A182H108_AEDAL,Malectin domain-containing protein,Malectin-A-like,RP20_CCG019551,XP_019546378,aalb:109416779	aalb:109416779
RP20_CCG019577	7160.A0A182H127	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=213:	A0A182H127,A0A182H127_AEDAL,RP20_CCG019577,Uncharacterized protein	
RP20_CCG019603	7160.A0A182H146	Nudix hydrolase domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=336:Pfam_NUDIX(54|175)+	109405016,3.6.1.58,8-oxo-dGDP phosphatase,8-oxo-dGDP phosphatase NUDT18-like,A0A182H146,A0A182H146_AEDAL,EC 3.6.1.58,Nudix hydrolase domain-containing protein,RP20_CCG019603,XP_019528419,aalb:109405016	aalb:109405016
RP20_CCG019692	7160.A0A182H186	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1170:ZnF_C2H2(77|99)+ZnF_C2H2(120|144)+ZnF_C2H2(156|179)+ZnF_C2H2(182|204)+ZnF_C2H2(210|230)+ZnF_C2H2(237|260)+ZnF_C2H2(361|384)+ZnF_C2H2(416|439)+ZnF_C2H2(450|473)+ZnF_C2H2(477|500)+ZnF_C2H2(509|532)+ZnF_C2H2(537|557)+ZnF_C2H2(564|587)+ZnF_C2H2(604|627)+ZnF_C2H2(630|653)+ZnF_C2H2(661|681)+ZnF_C2H2(686|709)+ZnF_C2H2(714|734)+ZnF_C2H2(741|765)+ZnF_C2H2(782|805)+ZnF_C2H2(810|832)+ZnF_C2H2(864|887)+ZnF_C2H2(892|914)+ZnF_C2H2(940|960)+ZnF_C2H2(965|988)+ZnF_C2H2(993|1013)+ZnF_C2H2(1020|1044)+ZnF_C2H2(1061|1084)+ZnF_C2H2(1089|1111)+	109425925,A0A182H186,A0A182H186_AEDAL,KRAB domain-containing zinc finger protein,RP20_CCG019692,Uncharacterized protein,XP_029731912,Zinc finger protein 91 isoform X1,aalb:109425925	aalb:109425925
RP20_CCG019709	7160.A0A182H197	Glyco_hydro_85 domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=603:Pfam_Glyco_hydro_85(94|387)+	A0A182H197,A0A182H197_AEDAL,Glyco_hydro_85 domain-containing protein,RP20_CCG019709	
RP20_CCG019713	7160.A0A182H1A1	Reverse transcriptase Ty1/copia-type domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=451:Pfam_RVT_2(11|254)+	A0A182H1A1,A0A182H1A1_AEDAL,RP20_CCG019713	
RP20_CCG019875	7160.A0A182H1J3	IF rod domain-containing protein; Belongs to the intermediate filament family.	https://smart.embl.de/smart/DDvec.cgi?smart=135:Pfam_Filament(46|135)+	A0A182H1J3,A0A182H1J3_AEDAL,IF rod domain-containing protein,RP20_CCG019875	
RP20_CCG019921	7160.A0A182GKL0	TM2 domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=196:SIGNAL(1|19)+Pfam_TM2(128|177)+	109622449,A0A182GKL0,A0A182GKL0_AEDAL,RP20_CCG019921,TM2 domain-containing protein,TM2 domain-containing protein CG11103,XM_019672979.2,XM_020076775.1,XP_019528524.1,XP_019932334,XP_019932334.1,aalb:109622449	aalb:109622449
RP20_CCG020002	7160.A0A182H1S6	MPN domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=355:JAB_MPN(67|201)+Pfam_MitMem_reg(222|335)+	109427574,A0A182H1S6,A0A182H1S6_AEDAL,COP9 signalosome complex subunit 6,MPN domain-containing protein,RP20_CCG020002,XP_019558697,aalb:109427574	aalb:109427574
RP20_CCG020086	7160.A0A182H1W9	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=83:	A0A182H1W9,A0A182H1W9_AEDAL,RP20_CCG020086,Uncharacterized protein	
RP20_CCG020152	7160.A0A182H207	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=256:	A0A182H207,A0A182H207_AEDAL,RP20_CCG020152,Uncharacterized protein	
RP20_CCG020202	7160.A0A182H245	Peptidase S1 domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=310:SIGNAL(1|26)+Tryp_SPc(31|259)+	109401924,3.4.21.-,A0A182H245,A0A182H245_AEDAL,Brain-specific serine protease 4,EC 3.4.21.-,Peptidase S1 domain-containing protein,RP20_CCG020202,Trypsin alpha-3-like,XP_019530092,aalb:109401924	aalb:109401924
RP20_CCG020280	7160.A0A182H296	RING-type domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=1260:Pfam_ANAPC4_WD40(131|224)+Pfam_Vps8(559|732)+Pfam_Clathrin(917|1039)+RING(1157|1215)+	115265419,A0A182H296,A0A182H296_AEDAL,RING-type domain-containing protein,RP20_CCG020280,Vacuolar protein sorting-associated protein 8,XP_029726291,aalb:115265419	aalb:115265419
RP20_CCG020309	7160.A0A182H2B4	DUF1758 domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=281:Pfam_DUF1758(1|129)+	A0A182H2B4,A0A182H2B4_AEDAL,DUF1758 domain-containing protein,RP20_CCG020309	
RP20_CCG020336	7160.A0A182H2D5	Uncharacterized protein.	http://smart.embl.de/smart/DDvec.cgi?smart=912:	109407996,A0A182H2D5,A0A182H2D5_AEDAL,RP20_CCG020336,Uncharacterized protein,Uncharacterized protein LOC109407996 isoform X2,XP_019536751,aalb:109407996	aalb:109407996
RP20_CCG020338	7160.A0A182H2D7	RNA polymerase II subunit A C-terminal domain phosphatase; This promotes the activity of RNA polymerase II.	https://smart.embl.de/smart/DDvec.cgi?smart=749:CPDc(144|290)+BRCT(459|540)+	109405140,3.1.3.16,A0A182H2D7,A0A182H2D7_AEDAL,EC 3.1.3.16,RP20_CCG020338,XP_019533693,aalb:109405140	aalb:109405140
RP20_CCG020428	7160.A0A182H2J8	DUF4819 domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=760:Pfam_DUF4819(363|449)+	A0A182H2J8,A0A182H2J8_AEDAL,DUF4819 domain-containing protein,RP20_CCG020428	
RP20_CCG020474	7160.A0A182H2N1	DIS3-like exonuclease 2; 3'-5'-exoribonuclease that specifically recognizes RNAs polyuridylated at their 3' end and mediates their degradation. Component of an exosome-independent RNA degradation pathway that mediates degradation of cytoplasmic mRNAs that have been deadenylated and subsequently uridylated at their 3'.	https://smart.embl.de/smart/DDvec.cgi?smart=1227:RNB(686|1035)+	109406442,3.1.13.-,A0A182H2N1,A0A182H2N1_AEDAL,DIS3-like exonuclease 2,EC 3.1.13.-,RP20_CCG020474,XP_019535080,aalb:109406442	aalb:109406442
RP20_CCG020539	7160.A0A182H2S5	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=100:TRANS(62|84)+	A0A182H2S5,A0A182H2S5_AEDAL,RP20_CCG020539,Uncharacterized protein	
RP20_CCG020595	7160.A0A182H2X0	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=453:ZnF_C2H2(124|146)+ZnF_C2H2(157|181)+ZnF_C2H2(186|208)+ZnF_C2H2(223|248)+ZnF_C2H2(266|286)+ZnF_C2H2(294|316)+ZnF_C2H2(322|344)+ZnF_C2H2(350|372)+ZnF_C2H2(379|401)+ZnF_C2H2(407|429)+	109406516,A0A182H2X0,A0A182H2X0_AEDAL,KRAB domain-containing zinc finger protein,RP20_CCG020595,Uncharacterized protein,XP_029719996,Zinc finger protein 2-like,aalb:109406516	aalb:109406516
RP20_CCG020703	7160.A0A182H338	Replication protein A subunit; As part of the heterotrimeric replication protein A complex (RPA/RP-A), binds and stabilizes single-stranded DNA intermediates, that form during DNA replication or upon DNA stress. It prevents their reannealing and in parallel, recruits and activates different proteins and complexes involved in DNA metabolism. Thereby, it plays an essential role both in DNA replication and the cellular response to DNA damage.	https://smart.embl.de/smart/DDvec.cgi?smart=373:Pfam_REPA_OB_2(59|157)+Pfam_Rep_fac-A_C(215|360)+	109412570,A0A182H338,A0A182H338_AEDAL,RP20_CCG020703,Replication factor A1,Replication protein A 70 kDa DNA-binding subunit,Replication protein A subunit,XP_029715959,aalb:109412570	aalb:109412570
RP20_CCG020712	7160.A0A182H343	Aa_trans domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=475:Pfam_Aa_trans(59|464)+	A0A182H343,A0A182H343_AEDAL,Aa_trans domain-containing protein,RP20_CCG020712	
RP20_CCG020716	7160.A0A182H345	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=625:THAP(6|89)+zf-AD(101|175)+AT_hook(326|338)+ZnF_C2H2(362|384)+ZnF_C2H2(390|413)+ZnF_C2H2(418|440)+ZnF_C2H2(447|469)+ZnF_C2H2(474|497)+	A0A182H345,A0A182H345_AEDAL,RP20_CCG020716,Uncharacterized protein	
RP20_CCG020733	7160.A0A182H356	HMG box domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=753:Pfam_CTNNB1_binding(1|68)+HMG(314|384)+c-clamp(411|441)+	115268047,A0A182H356,A0A182H356_AEDAL,HMG box domain-containing protein,Protein pangolin, isoforms A/H/I/S-like,RP20_CCG020733,Transcription factor 7-like 2,XP_029731820,aalb:115268047	aalb:115268047
RP20_CCG020746	7160.A0A182H362	AB hydrolase-1 domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=333:TRANS(2|24)+Pfam_Abhydrolase_1(149|250)+	A0A182H362,A0A182H362_AEDAL,AB hydrolase-1 domain-containing protein,RP20_CCG020746	
RP20_CCG020801	7160.A0A182H391	ZZ-type domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=171:ZnF_ZZ(4|48)+ZnF_C2H2(77|100)+ZnF_C2H2(107|135)+	A0A182H391,A0A182H391_AEDAL,RP20_CCG020801,ZZ-type domain-containing protein	
RP20_CCG020920	7160.A0A023EQE1	Serine/threonine-protein phosphatase.	https://smart.embl.de/smart/DDvec.cgi?smart=307:PP2Ac(20|290)+	109412243,3.1.3.16,A0A023EQE1,A0A023EQE1_AEDAL,EC 3.1.3.16,RP20_CCG020920,RP20_CCG022055,Serine/threonine-protein phosphatase,XM_019676121.1,XM_019685885.1,XP_019531666.1,XP_019541430,XP_019541430.1,aalb:109412243	aalb:109412243
RP20_CCG020921	7160.A0A182H3G2	NAD-dependent protein deacylase; NAD-dependent protein deacylase. Catalyzes the NAD-dependent hydrolysis of acyl groups from lysine residues; Belongs to the sirtuin family. Class II subfamily.	https://smart.embl.de/smart/DDvec.cgi?smart=310:Pfam_SIR2(53|263)+	2.3.1.-,A0A182H3G2,A0A182H3G2_AEDAL,NAD-dependent protein deacylase,RP20_CCG020921,Regulatory protein SIR2 homolog	
RP20_CCG020977	7160.A0A182H3K1	LRRCT domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=513:SIGNAL(1|25)+LRR(114|139)+LRR(140|165)+LRR_TYP(175|198)+LRR(199|222)+LRR(226|249)+LRR(251|273)+LRR(323|347)+LRR(358|381)+LRRCT(393|449)+TRANS(462|484)+	109622232,A0A182H3K1,A0A182H3K1_AEDAL,LRRCT domain-containing protein,Leucine-rich repeat neuronal protein 3-like,RP20_CCG020977,XP_019932034,aalb:109622232	aalb:109622232
RP20_CCG020979	7160.A0A182H3K3	U2 snRNP auxiliary factor large subunit; Necessary for the splicing of pre-mRNA. Belongs to the splicing factor SR family.	https://smart.embl.de/smart/DDvec.cgi?smart=419:RRM(99|176)+RRM(213|286)+RRM(322|407)+	109408464,A0A182H3K3,A0A182H3K3_AEDAL,RP20_CCG020979,Splicing factor U2AF 65 kDa subunit,U2 snRNP auxiliary factor large subunit,XM_019681802.1,XM_019693570.1,XP_019537347,XP_019537347.1,XP_019549115.1,aalb:109408464	aalb:109408464
RP20_CCG020989	7160.A0A182H3K8	Integrase catalytic domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=426:rve(105|217)+	A0A182H3K8,A0A182H3K8_AEDAL,Integrase catalytic domain-containing protein,RP20_CCG020989	
RP20_CCG020998	7160.A0A182H3L7	Uncharacterized protein.	https://smart.embl.de/smart/DDvec.cgi?smart=191:Pfam_PBP(34|169)+	109429318,A0A182H3L7,A0A182H3L7_AEDAL,Phosphatidylethanolamine-binding protein,Protein D2,RP20_CCG020998,Uncharacterized protein,XM_019705223.1,XP_019560768,XP_019560768.1,aalb:109429318	aalb:109429318
RP20_CCG021137	7160.A0A182H3T1	Reverse transcriptase domain-containing protein.	https://smart.embl.de/smart/DDvec.cgi?smart=361:Pfam_RVT_1(1|51)+	A0A182H3T1,A0A182H3T1_AEDAL,RP20_CCG021137,Reverse transcriptase domain-containing protein	
